id,box_completed,dsteps,duplicates,first_move_time,first_push_time,guan_time,num,num_higher_than_sd,optstep,p_optimal,rest_mean,rest_sd,result_flag,same_with_optimal,steps
190323,1,29,2,9.720033,12.32009,35.78063,7,1,29,0.3448275862068966,0.358579630357,0.352915570168,3,10,58
190323,2,8,1,11.52007,14.52014,27.28043,8,5,33,0.2727272727272727,0.336579122857,0.179636358379,2,9,41
190323,0,-20,2,11.14007,12.94011,40.38073,9,2,44,0.045454545454545456,0.455248533333,2.33091332358,3,2,24
190323,3,1,0,6.939994,8.880013,28.30046,10,1,46,0.8695652173913043,0.360007664444,0.704753166004,2,40,47
190323,1,-1,6,10.34005,14.34014,42.18077,11,2,41,0.3170731707317073,0.424874586486,1.46748129878,3,13,40
190323,0,-27,0,7.439994,13.32012,17.58021,12,1,34,0.17647058823529413,0.56001292,1.16448189788,3,6,7
190323,2,13,1,4.719996,16.48019,29.74049,13,1,36,0.2777777777777778,0.362135210638,1.09359061415,2,10,49
190323,1,-10,0,64.96111,69.30038,77.39902,14,1,24,0.20833333333333334,0.418263091667,0.556629912457,3,5,14
190323,3,8,3,0.8199998,8.340001,16.20018,15,3,20,0.5,0.379171995833,0.552045973084,2,10,28
190323,2,17,6,11.20007,25.9404,55.86109,16,3,23,0.5652173913043478,0.456677130556,2.38716949172,3,13,40
190323,2,0,0,21.98031,23.52035,37.24066,17,2,29,1.0344827586206897,0.405393911538,0.568704613201,1,30,29
190323,0,-22,0,16.80019,96.67579,110.4335,18,1,34,0.08823529411764706,1.2618019,22.4889779875,3,3,12
190323,1,-32,0,3.319998,6.319995,12.6201,19,1,43,0.2558139534883721,0.455555666667,0.159548675714,3,11,11
190323,1,6,1,5.919995,51.80099,78.55883,20,2,40,0.05,0.369742648837,6.55761946682,3,2,46
190324,3,3,0,2.999998,4.399997,21.10029,1,2,45,0.17777777777777778,0.348450484444,0.186535478225,2,8,48
190324,0,53,9,0.7999998,9.060018,107.7739,2,6,17,0.17647058823529413,0.556166288889,2.68738277797,3,3,70
190324,2,8,2,3.879997,8.199998,34.7206,3,4,20,0.15,0.520880304348,1.2911928405,3,3,28
190324,0,-17,3,1.14,8.460004,16.06018,4,1,27,0.07407407407407407,0.7625123875,1.44200427216,3,2,10
190324,2,0,0,1.06,7.699994,19.06025,5,2,42,1.0238095238095237,0.387696923077,0.277780919438,1,43,42
190324,0,-14,0,32.72056,33.94059,40.54074,6,1,23,0.043478260869565216,0.368579871429,0.599680300192,3,1,9
190324,1,38,17,2.979998,19.42025,61.14121,7,3,29,0.10344827586206896,0.523821301587,1.65077115912,3,3,67
190324,0,-6,3,5.179996,14.64015,34.3806,8,2,33,0.18181818181818182,0.622513325,1.6857434113,3,6,27
190324,0,-32,1,3.919997,38.9607,50.56097,9,1,44,0.045454545454545456,1.23601992,8.78254728585,3,2,12
190324,3,8,3,2.099999,12.8401,32.92056,10,4,46,0.4782608695652174,0.368171171429,0.82425187962,2,22,54
190324,2,6,0,5.139996,9.120019,33.18057,11,1,41,0.3902439024390244,0.459120102222,1.03519399925,2,16,47
190324,1,18,2,5.279996,47.12089,91.8366,12,2,34,0.4117647058823529,0.650541004082,5.04883494001,3,14,52
190324,1,4,3,5.319996,27.00043,45.30085,13,1,36,0.2777777777777778,0.600013247368,2.17424300441,3,10,40
190324,1,1,4,3.099998,69.40037,82.09824,14,3,24,0.20833333333333334,1.17325472381,5.33800352094,3,5,25
190324,3,4,1,2.399998,12.42009,21.3003,15,2,20,0.5,0.4276288,1.43922835111,2,10,24
190324,2,-7,0,4.739996,6.679995,26.72042,16,3,23,0.043478260869565216,0.64500835,1.07121608726,3,1,16
190324,1,-9,1,5.459996,28.40046,46.32087,17,3,29,0.06896551724137931,0.66126516875,3.44277992228,3,2,20
190324,0,-18,3,4.459997,37.74067,58.40115,18,1,34,0.11764705882352941,1.41145927143,7.12747143601,3,4,16
190324,1,-7,0,6.679995,11.80008,37.08066,19,5,43,0.3488372093023256,0.4140095,0.988368273676,3,15,36
190324,1,0,5,16.62019,38.14068,79.39869,20,6,40,0.1,0.555156484848,2.37877027081,3,4,40
190326,3,8,1,5.339996,6.819994,28.48046,1,7,45,0.5555555555555556,0.376451868889,0.198367611018,2,25,53
190326,0,-4,3,3.999997,5.179996,19.70026,2,2,17,0.17647058823529413,0.57800841,1.37132620019,3,3,13
190326,1,9,5,1.319999,1.659999,27.38044,3,1,20,0.05,0.592600251852,1.54478806554,3,1,29
190326,2,2,2,1.359999,2.959998,22.38032,4,2,27,0.18518518518518517,0.526160911538,0.624988984491,3,5,29
190326,0,-8,3,4.239997,8.840013,25.7004,5,3,42,0.19047619047619047,0.486674783333,0.364204770301,3,8,34
190326,0,-6,4,1.659999,4.699996,12.24009,6,3,23,0.17391304347826086,0.441539784615,0.318750241184,3,4,17
190326,1,-10,3,0.9599996,4.299997,15.70017,7,3,29,0.034482758620689655,0.385335006667,0.741136218828,3,1,19
190326,0,8,4,4.699996,5.959995,25.9404,8,5,33,0.15151515151515152,0.384007211429,0.333892828231,3,5,41
190326,0,-20,7,2.079999,2.399998,23.42035,9,1,44,0.022727272727272728,0.492732131818,1.19689205171,3,1,24
190326,2,-10,1,4.999996,6.799994,25.36039,10,5,46,0.17391304347826086,0.406007396667,0.308860498109,3,8,36
190326,0,1,3,1.579999,8.440003,26.42041,11,5,41,0.36585365853658536,0.391117338889,0.4875915783,3,15,42
190326,0,-8,5,1.14,10.00004,21.4603,12,2,34,0.23529411764705882,0.579136552174,0.601247477384,3,8,26
190326,1,-16,1,2.179999,2.719998,17.50021,13,4,36,0.027777777777777776,0.413338646667,0.287716104925,3,1,20
190326,0,-12,0,1.239999,6.319995,13.38012,14,2,24,0.2916666666666667,0.613341433333,0.771981871295,3,7,12
190326,1,2,2,1.539999,3.199998,16.20018,15,2,20,0.05,0.468426242105,0.436392256514,3,1,22
190326,1,24,5,2.559998,5.679996,35.22062,16,5,23,0.043478260869565216,0.50586204878,0.515079070143,3,1,47
190326,1,6,5,2.139999,8.580007,29.52048,17,4,29,0.06896551724137931,0.50734212,0.560292058295,3,2,35
190326,1,-26,1,1.579999,2.319999,8.900014,18,1,34,0.08823529411764706,0.436666283333,0.507703340344,3,3,8
190326,1,-19,0,2.819998,4.879996,15.82017,19,2,43,0.2558139534883721,0.400004190476,0.286200041063,3,11,24
190326,0,86,19,2.659998,7.619994,102.9547,20,10,40,0.05,0.545018128696,1.05533426371,3,2,126
190327,3,0,0,1.759999,7.659994,29.50048,1,3,45,1.0222222222222221,0.505863960976,0.601824230432,1,46,45
190327,0,-5,3,6.639995,8.099996,37.98068,2,2,17,0.17647058823529413,0.986685433333,3.66691148865,3,3,12
190327,2,10,4,5.519996,6.139995,66.74081,3,4,20,0.05,0.768014304,3.22376839148,3,1,30
190327,1,11,3,19.06025,20.48028,102.9547,4,6,27,0.18518518518518517,0.749660758065,3.55294581832,3,5,38
190327,1,-9,0,44.64083,62.94125,120.0119,5,3,42,0.5952380952380952,0.668897565517,5.63734914283,4,25,33
190327,1,2,0,28.72047,33.18057,57.56113,6,3,23,0.34782608695652173,0.508583061905,1.16842546196,3,8,25
190327,1,3,0,34.5206,36.78065,120.0119,7,2,29,0.034482758620689655,0.513108772414,2.10945421992,4,1,32
190327,0,68,7,8.340001,9.560029,113.9329,8,7,33,0.18181818181818182,0.575666193548,1.81971813731,3,6,101
190327,2,2,0,11.72008,12.94011,49.22094,9,2,44,0.5454545454545454,0.484662251163,1.67550927763,2,24,46
190327,2,-14,0,27.74044,28.78047,63.08125,10,2,46,0.021739130434782608,0.570357868966,1.84514563955,3,1,32
190327,1,-32,1,22.12032,22.42032,70.78014,11,2,41,0.024390243902439025,1.65334836667,7.72462865275,3,1,9
190327,2,14,0,14.24014,19.44025,49.74095,12,4,34,0.7647058823529411,0.499081174419,0.996702099886,2,26,48
190327,0,-1,6,3.379997,5.939995,120.0119,13,2,36,0.05555555555555555,1.4424103625,7.15661027989,4,2,35
190327,1,-6,0,14.76015,16.32018,37.74067,14,2,24,0.2916666666666667,0.42800974,0.770017296774,3,7,18
190327,1,-1,0,2.779998,5.339996,26.52042,15,2,20,0.05,0.568759275,1.62756992907,3,1,19
190327,1,-4,3,13.28011,17.58021,35.50062,16,2,23,0.043478260869565216,0.5200119625,1.38573867602,3,1,19
190327,1,5,5,12.22009,22.20032,36.96066,17,5,29,0.06896551724137931,0.437152871429,0.428389540931,3,2,34
190327,0,-17,2,3.019998,3.639997,27.10043,18,2,34,0.08823529411764706,0.547153035714,2.12267673771,3,3,17
190327,0,-30,0,12.5001,14.20014,36.16064,19,1,43,0.2558139534883721,0.749107963636,3.20683962469,3,11,13
190327,0,-23,0,7.999993,7.999993,22.12032,20,2,40,0.1,0.497154157143,0.489679404559,3,4,17
190328,0,-34,3,2.439998,2.439998,32.00054,1,1,45,0.022222222222222223,1.2422506,3.04802541098,3,1,11
190328,0,-6,0,4.239997,11.80008,42.88079,2,1,17,0.17647058823529413,1.30001994444,4.22236680541,3,3,11
190328,2,-2,0,3.359998,4.599997,41.80077,3,2,20,0.05,1.03334951333,2.48980060228,3,1,18
190328,1,12,4,5.659996,16.18018,84.37785,4,5,27,0.14814814814814814,1.12789917273,1.89388422521,3,4,39
190328,1,-13,2,3.639997,8.74001,44.12082,5,4,42,0.047619047619047616,0.705016083333,1.00336714893,3,2,29
190328,2,2,0,3.779997,8.780011,29.10048,6,4,23,1.0,0.74801477,0.776019779271,2,23,25
190328,1,-1,0,3.339998,8.400002,29.78049,7,2,29,0.034482758620689655,0.568009956,0.891095546746,3,1,28
190328,0,-12,0,1.519999,6.059995,36.96066,8,3,33,0.21212121212121213,0.9823663,1.56066845373,3,7,21
190328,0,-41,0,3.819997,6.499995,19.52026,9,NA,44,0.06818181818181818,NA,NA,3,3,3
190328,2,-18,1,4.859996,6.579995,40.34073,10,2,46,0.021739130434782608,0.744814068,1.11930272848,3,1,28
190328,0,12,5,5.379996,24.12036,98.85542,11,7,41,0.3170731707317073,0.848851786667,2.30714742582,3,13,53
190328,0,-15,4,6.939994,13.16011,43.84081,12,2,34,0.17647058823529413,0.8325175625,1.66313096035,3,6,19
190328,1,14,3,31.42053,36.00063,120.0119,13,3,36,0.3055555555555556,1.19556704348,2.94285572987,4,11,50
190328,0,-17,0,6.199995,8.28,19.82026,14,1,24,0.125,0.52000312,2.63899361071,3,3,7
190328,0,-9,0,1.759999,1.759999,23.98036,15,2,20,0.05,0.84250605,0.485062517028,3,1,11
190328,2,-3,1,9.000016,10.34005,33.02057,16,2,23,0.17391304347826086,0.842372258824,0.899967066737,3,4,20
190328,0,-19,1,5.899995,29.52048,45.82086,17,1,29,0.10344827586206896,1.4550333375,7.01819422694,3,3,10
190328,0,2,5,2.839998,10.22004,43.72081,18,2,34,0.11764705882352941,0.782438387879,1.39284474379,3,4,36
190328,0,-32,0,4.819996,7.479994,12.34009,19,1,43,0.09302325581395349,0.5000044,0.27623392471,3,4,11
190328,0,-34,0,1.779999,NA,6.699995,20,1,40,0.125,0.409999675,0.305417496552,3,5,6
190329,3,0,0,6.059995,8.700009,35.50062,1,2,45,0.5333333333333333,0.557630690476,0.646000947143,1,24,45
190329,1,0,0,10.72006,12.24009,19.62026,2,2,17,0.9411764705882353,0.492868421429,0.190464119698,1,16,17
190329,2,16,3,32.40055,34.6406,72.21989,3,2,20,0.15,0.656954893939,1.7528983638,3,3,36
190329,1,-3,1,23.34034,24.38037,52.82102,4,4,27,0.037037037037037035,0.622119473684,0.621257588479,3,1,24
190329,0,-15,1,4.139997,12.20009,35.14061,5,2,42,0.23809523809523808,0.597512704167,1.00374114866,3,10,27
190329,0,6,0,9.900037,13.44012,44.64083,6,3,23,0.34782608695652173,0.83041902,0.925894958721,3,8,29
190329,2,0,0,28.68047,33.76058,51.00098,7,6,29,0.9310344827586207,0.595468190909,0.451010933648,1,27,29
190329,1,-12,1,4.619997,6.379995,36.40064,8,1,33,0.18181818181818182,0.738960031579,3.4156458069,3,6,21
190329,1,-11,3,4.879996,64.56118,88.21721,9,1,44,0.045454545454545456,1.03279623548,8.337826769,3,2,33
190329,1,-33,1,16.8602,19.10025,51.66099,10,1,46,0.17391304347826086,0.565467536364,0.944918733099,3,8,13
190329,2,20,2,19.42025,23.52035,73.47968,11,4,41,0.3902439024390244,0.617481925,1.27628821803,2,16,61
190329,1,-28,0,15.66017,22.66033,43.88081,12,1,34,0.17647058823529413,0.5650126,1.68906191002,3,6,6
190329,1,35,0,39.74072,44.02082,110.6734,13,6,36,0.2777777777777778,0.6224442125,1.44115735835,3,10,71
190329,1,-12,0,35.24062,37.92068,55.08107,14,1,24,0.125,0.67601549,0.874393515741,3,3,12
190329,2,-1,0,19.02024,21.16029,47.08089,15,1,20,0.05,0.574130782353,3.20944970788,3,1,19
190329,3,2,0,106.6541,108.3538,123.7312,16,4,23,0.13043478260869565,0.563905345,0.391553924922,1,3,25
190329,2,42,8,33.04057,35.96063,110.5335,17,3,29,0.6551724137931034,0.609203841791,3.23652802738,2,19,71
190329,3,8,0,62.56124,64.28123,88.77711,18,3,34,0.7647058823529411,0.436249781579,0.788961539307,2,26,42
190329,0,-30,0,5.519996,19.00024,29.00047,19,1,43,0.2558139534883721,0.818200554545,2.9927107726,3,11,13
190329,0,-23,2,5.659996,8.179997,20.70028,20,2,40,0.175,0.5800092,0.4931135008,3,7,17
190330,3,0,0,3.819997,5.579996,24.86038,1,5,45,1.0222222222222221,0.418982010256,0.216807573628,1,46,45
190330,1,4,1,1.12,25.32039,31.04052,2,1,17,1.0588235294117647,0.620007915789,3.89646942535,2,18,21
190330,1,4,0,2.959998,3.259998,120.0119,3,3,20,0.05,0.757012455,5.00053627945,4,1,24
190330,1,4,2,4.079997,62.20123,120.0119,4,2,27,0.14814814814814814,0.532797485714,10.6472524414,4,4,31
190330,2,0,0,8.580007,28.74047,39.54071,5,1,42,1.0238095238095237,0.48101103,1.75770545594,1,43,42
190330,2,2,1,1.559999,13.86013,22.00031,6,3,23,1.0434782608695652,0.527629566667,0.926059239208,2,24,25
190330,1,5,1,2.619998,4.839996,69.2204,7,2,29,0.034482758620689655,0.536137141935,2.57145488021,3,1,34
190330,2,12,3,11.40007,33.66058,47.28089,8,3,33,0.2727272727272727,0.418546168293,1.61032256406,2,9,45
190330,1,-16,2,2.079999,9.380025,24.88038,9,2,44,0.045454545454545456,0.599211768,0.630967001778,3,2,28
190330,2,-21,4,3.499997,10.60005,51.74099,10,2,46,0.021739130434782608,0.749103222727,3.85399251245,3,1,25
190330,2,20,5,2.719998,7.179994,46.94088,11,2,41,0.3902439024390244,0.523458087931,1.32312846865,2,16,61
190330,2,78,23,8.480004,32.66056,88.81711,12,4,34,1.0294117647058822,0.554744323364,1.31059674496,2,35,112
190330,1,23,11,7.019994,14.86015,56.2211,13,6,36,0.3055555555555556,0.544627378846,0.807494225057,3,11,59
190330,1,-7,0,1.539999,8.900014,23.20034,14,2,24,0.2916666666666667,0.657153757143,1.24967564678,3,7,17
190330,2,25,6,2.459998,62.32124,90.93675,15,6,20,0.2,0.690480073684,3.00888670913,3,4,45
190330,2,12,6,3.119998,13.18011,60.9212,16,5,23,0.043478260869565216,0.573805065517,1.19796256919,3,1,35
190330,1,34,14,8.640008,47.42089,90.87676,17,5,29,0.06896551724137931,0.675779807018,2.48530640569,3,2,63
190330,3,0,0,2.539998,38.48069,57.06112,18,1,34,1.0294117647058822,0.749391915625,5.19595356105,1,35,34
190330,0,-23,3,1.719999,17.50021,36.78065,19,1,43,0.20930232558139536,0.928907627778,3.01590925242,3,9,20
190330,0,23,3,3.039998,8.700009,45.14084,20,3,40,0.05,0.492892444068,0.649732452201,3,2,63
190401,2,1,2,0.9599996,2.699998,49.24094,1,3,45,0.17777777777777778,0.482387971429,1.50381570322,3,8,46
190401,0,-12,0,0.6999999,4.679996,14.58014,2,1,17,0.17647058823529413,0.359999666667,1.27337035383,3,3,5
190401,3,2,1,1.199999,4.939996,12.44009,3,2,20,1.05,0.460005126316,0.281027482049,2,21,22
190401,2,2,2,1.259999,9.460027,25.10038,4,2,27,0.14814814814814814,0.556163146154,0.747913351789,3,4,29
190401,1,-13,1,0.8999997,3.079998,27.46044,5,1,42,0.09523809523809523,0.457044251852,1.91331212616,3,4,29
190401,2,0,0,1.639999,5.379996,12.5001,6,3,23,1.0434782608695652,0.401057878947,0.2916747766,1,24,23
190401,2,22,2,1.06,13.16011,36.64065,7,2,29,1.0344827586206897,0.459593079167,1.25588906088,2,30,51
190401,1,-13,0,1.279999,5.339996,23.22034,8,3,33,0.15151515151515152,0.4350042875,1.37222191848,3,5,20
190401,0,-24,0,4.279997,7.479994,26.08041,9,3,44,0.045454545454545456,0.4762586625,0.871720686922,3,2,20
190401,3,13,6,1.439999,19.30025,48.40092,10,4,46,0.8695652173913043,0.457047494444,1.40356787041,2,40,59
190401,2,10,1,0.7399998,5.119996,38.36069,11,1,41,0.36585365853658536,0.477558457143,1.93944167995,2,15,51
190401,0,-14,3,0.9199997,45.34085,55.56108,12,1,34,0.23529411764705882,1.18557333333,6.88692848517,3,8,20
190401,1,-4,2,1.08,8.840013,22.16032,13,3,36,0.2777777777777778,0.44929235,0.500907355061,3,10,32
190401,2,4,2,2.139999,32.04054,44.10082,14,1,24,1.0,0.756939938462,4.14931648458,2,24,28
190401,1,-8,3,0.9599996,17.0002,34.88061,15,2,20,0.35,0.402228788889,2.3446917061,3,7,12
190401,3,38,8,1.659999,23.86036,53.86104,16,3,23,0.6521739130434783,0.554397149123,1.73976442615,2,15,61
190401,0,0,0,5.599996,9.760034,40.98075,17,4,29,0.034482758620689655,0.4075093375,1.13246420162,3,1,29
190401,1,-25,2,2.239999,14.28014,49.66095,18,2,34,0.11764705882352941,2.32337936667,4.04047734209,3,4,9
190401,1,-7,2,1.199999,5.939995,42.20078,19,3,43,0.20930232558139536,0.505633834375,0.953164075941,3,9,36
190401,0,-26,0,25.56039,27.42044,48.58092,20,2,40,0.05,0.689106745455,2.16967741907,3,2,14
190402,3,7,2,6.539995,8.440003,53.78104,1,1,45,0.17777777777777778,0.719615778,1.51864302342,2,8,52
190402,0,-7,0,2.039999,3.619997,54.26105,2,1,17,0.17647058823529413,1.0675066625,4.316397315,3,3,10
190402,3,2,0,8.600007,11.48007,28.26046,3,3,20,1.05,0.637792405556,0.786375509092,2,21,22
190402,3,0,0,10.46005,12.6001,37.84068,4,2,27,1.037037037037037,0.751683866667,1.23392215418,1,28,27
190402,1,-7,2,1.459999,6.199995,86.17755,5,2,42,0.09523809523809523,0.751263009375,2.00029892795,3,4,35
190402,2,2,2,9.980039,14.46014,29.06047,6,4,23,1.0434782608695652,0.61601405,0.478671519729,2,24,25
190402,2,0,0,8.440003,21.3403,47.08089,7,3,29,1.0344827586206897,0.783217916,1.92410568756,1,30,29
190402,0,-12,4,6.219995,8.079995,32.62056,8,2,33,0.18181818181818182,0.636678894444,0.87008914264,3,6,21
190402,1,-15,0,9.60003,11.12006,58.00114,9,2,44,0.29545454545454547,0.654630323077,2.01583266086,3,13,29
190402,1,-37,0,17.64021,21.3203,37.76067,10,1,46,0.17391304347826086,0.600013742857,0.271103520889,3,8,9
190402,0,-39,0,7.179994,7.579994,25.06038,11,NA,41,0.024390243902439025,NA,NA,3,1,2
190402,0,-27,0,8.059995,28.10045,36.10064,12,1,34,0.17647058823529413,0.79201806,6.18061350758,3,6,7
190402,0,-18,1,16.40018,20.14027,74.43952,13,2,36,0.2222222222222222,1.30532458,5.31126222155,3,8,18
190402,1,-10,0,27.56044,29.40048,45.68085,14,1,24,0.25,0.760017316667,1.37565704626,3,6,14
190402,2,-1,2,10.84006,25.56039,49.98095,15,3,20,0.05,0.881353513333,2.75009288871,3,1,19
190402,1,-14,0,4.559997,5.499996,20.60028,16,2,23,0.17391304347826086,0.6133406,0.541463045536,3,4,9
190402,0,-25,0,1.999999,2.519998,32.56055,17,NA,29,0.10344827586206896,NA,NA,3,3,4
190402,0,-28,0,8.400002,12.5201,32.66056,18,2,34,0.08823529411764706,0.593347033333,1.49506028701,3,3,6
190402,0,-38,1,2.059999,4.719996,8.600007,19,1,43,0.046511627906976744,0.546666233333,0.272900743403,3,2,5
190402,1,22,4,11.38007,13.22011,93.89626,20,4,40,0.05,0.785261710526,1.47030634875,3,2,62
190403,0,-39,0,3.259998,3.259998,15.44016,1,1,45,0.022222222222222223,0.865004825,1.49739304146,3,1,6
190403,0,0,0,6.219995,7.279994,50.66097,2,2,17,0.17647058823529413,0.590011671429,1.57472362779,3,3,17
190403,3,0,0,5.239996,8.219998,18.12022,3,3,20,1.05,0.52375963125,0.407994006731,1,21,20
190403,3,0,0,15.56017,17.46021,31.90054,4,4,27,1.037037037037037,0.517284563636,0.32302567798,1,28,27
190403,0,-21,0,6.899994,19.22025,32.40055,5,2,42,0.42857142857142855,0.472231577778,1.23117261239,3,18,21
190403,0,-16,0,5.699996,8.079995,21.5403,6,1,23,0.34782608695652173,0.36799964,0.0687190253487,3,8,7
190403,0,-8,2,13.12011,16.36018,36.70065,7,2,29,0.41379310344827586,0.62112525,1.5743688381,3,12,21
190403,1,-16,0,9.580029,11.88008,24.78038,8,3,33,0.18181818181818182,0.536935292308,0.628524481886,3,6,17
190403,1,-28,0,4.499997,7.399994,27.34044,9,1,44,0.045454545454545456,0.752868392857,1.68016369287,3,2,16
190403,2,-34,0,9.520028,11.62008,18.72024,10,1,46,0.17391304347826086,0.46201056,0.635509658764,3,8,12
190403,1,-36,0,3.999997,4.319997,17.72021,11,1,41,0.024390243902439025,0.453341233333,1.56412017242,3,1,5
190403,1,1,5,7.279994,15.20016,41.30075,12,4,34,0.47058823529411764,0.56267897,0.733116428602,3,16,35
190403,0,-31,0,2.519998,5.299996,13.38012,13,1,36,0.08333333333333333,0.379999633333,0.54852046156,3,3,5
190403,0,-10,2,1.919999,10.52005,28.90047,14,1,24,0.2916666666666667,0.651676658333,0.84781948115,3,7,14
190403,2,3,4,3.299998,13.40012,25.7004,15,4,20,0.25,0.484454305556,1.06679820336,3,5,23
190403,2,-12,0,5.379996,6.079995,25.44039,16,1,23,0.17391304347826086,0.682230977778,0.76209282433,3,4,11
190403,1,-10,0,10.40005,13.98013,24.30037,17,3,29,0.034482758620689655,0.500011373333,0.408747337081,3,1,19
190403,0,-14,2,10.72006,14.56014,33.40057,18,3,34,0.08823529411764706,0.79251806875,0.429176394909,3,3,20
190403,1,-5,1,8.380002,14.42014,41.46076,19,3,43,0.2558139534883721,0.630602641176,0.712820621111,3,11,38
190403,1,9,0,6.579995,6.579995,67.82063,20,6,40,0.275,0.656681678571,1.6708462898,3,11,49
190404,3,0,0,1.719999,3.839997,20.58028,1,3,45,0.5333333333333333,0.369274595122,0.258362854903,1,24,45
190404,1,8,3,1.419999,18.34023,24.54037,2,2,17,1.0588235294117647,0.509099113636,1.70000642712,2,18,25
190404,3,8,3,1.699999,7.439994,15.28016,3,1,20,1.05,0.380006307692,0.637013071081,2,21,28
190404,1,-4,4,0.8999997,3.039998,23.62035,4,1,27,0.18518518518518517,0.521911214286,1.32596504547,3,5,23
190404,2,2,0,8.139997,14.62014,25.8804,5,1,42,0.9761904761904762,0.382389685714,0.20273665576,2,41,44
190404,2,0,0,12.26009,14.38014,20.86029,6,4,23,1.0434782608695652,0.353341377778,0.0966270638043,1,24,23
190404,1,-12,2,8.3,10.74006,58.94116,7,1,29,0.034482758620689655,0.516011766667,9.44158915448,3,1,17
190404,2,8,1,56.2211,60.38119,74.13957,8,4,33,0.2727272727272727,0.364966819444,0.273436215645,2,9,41
190404,2,14,0,11.70008,13.06011,46.54087,9,4,44,0.6590909090909091,0.416235924528,0.76025810517,2,29,58
190404,3,0,0,58.62115,60.42119,83.31803,10,4,46,0.4782608695652174,0.376042792683,0.732530964152,1,22,46
190404,2,6,0,12.6401,16.16018,53.72104,11,3,41,0.3902439024390244,0.456754623256,1.81875765583,2,16,47
190404,2,0,0,7.119994,59.60117,80.61848,12,1,34,1.0,0.753043321875,8.40798407514,1,34,34
190404,2,18,2,7.819993,11.08006,45.82086,13,1,36,0.5,0.464625940385,1.8363133116,2,18,54
190404,2,0,0,62.28123,80.41852,89.85693,14,1,24,1.0,0.634443590909,2.7418564052,1,24,24
190404,3,12,4,7.579994,38.64069,46.58088,15,3,20,1.05,0.521440117857,2.59368280735,2,21,32
190404,3,2,0,9.800035,11.58008,27.88045,16,2,23,0.13043478260869565,0.415464081818,1.15044366414,1,3,25
190404,2,14,0,17.2802,20.64028,36.36064,17,4,29,0.6551724137931034,0.362639884211,0.37788455582,2,19,43
190404,2,8,2,18.36023,51.20098,102.3348,18,2,34,0.08823529411764706,0.620968715385,6.18232064506,3,3,42
190404,1,-7,2,20.46028,29.92049,57.88113,19,4,43,0.13953488372093023,0.405815741935,0.543961477981,3,6,36
190404,0,-22,0,22.42032,23.96036,50.70097,20,1,40,0.25,0.50876163125,4.32267381546,3,10,18
190405,3,7,0,1.819999,8.480004,29.36048,1,2,45,0.17777777777777778,0.439601557143,0.629740342882,2,8,52
190405,1,36,0,1.699999,9.780034,49.76095,2,2,17,1.0588235294117647,0.419208418,3.01296948836,2,18,53
190405,2,4,4,1.739999,2.979998,29.68049,3,1,20,0.05,0.719103931818,1.60632736323,3,1,24
190405,2,3,3,1.439999,13.44012,29.82049,4,1,27,0.6666666666666666,0.495721689286,0.970836384739,3,18,30
190405,1,-1,1,1.759999,8.380002,23.90036,5,2,42,0.8095238095238095,0.390532128947,0.629281802894,3,34,41
190405,2,0,0,1.359999,4.219997,10.52005,6,3,23,1.0434782608695652,0.352633942105,0.183593433777,1,24,23
190405,1,-8,4,1.199999,3.339998,18.86024,7,2,29,0.034482758620689655,0.447781477778,0.472127863036,3,1,21
190405,0,-20,1,1.619999,10.14004,22.08031,8,1,33,0.09090909090909091,0.5181916,1.41355566874,3,3,13
190405,2,2,1,2.099999,4.919996,24.26036,9,5,44,0.6818181818181818,0.38650698,0.346757483443,2,30,46
190405,2,-2,10,2.579998,30.1405,74.37953,10,5,46,0.17391304347826086,0.722086381579,2.93597792159,3,8,44
190405,0,-37,0,2.219999,3.159998,10.88006,11,NA,41,0.024390243902439025,NA,NA,3,1,4
190405,0,-5,5,1.999999,14.34014,33.36057,12,2,34,0.029411764705882353,0.426932484615,1.03359994458,3,1,29
190405,2,5,0,4.019997,10.96006,25.56039,13,5,36,0.3333333333333333,0.382864551429,0.445086165727,2,12,41
190405,1,16,7,14.80015,22.52032,45.34085,14,4,24,0.25,0.438295751429,0.639172091725,3,6,40
190405,0,NA,NA,NA,NA,1.02,15,NA,NA,NA,NA,NA,3,NA,NA
190405,3,2,0,2.499998,3.499997,13.70012,16,1,23,0.17391304347826086,0.394787847826,0.36880272129,1,4,25
190405,2,34,5,2.899998,11.78008,34.30059,17,7,29,0.6551724137931034,0.41746372,0.294852410124,2,19,63
190405,1,-27,0,1.479999,18.34023,27.38044,18,1,34,0.08823529411764706,1.42403038,5.66143680792,3,3,7
190405,1,-32,0,2.979998,5.599996,11.46007,19,2,43,0.2558139534883721,0.4124996375,0.174688148081,3,11,11
190405,1,-16,1,0.36,3.939997,18.30023,20,3,40,0.05,0.40300252,0.21295134501,3,2,24
190406,0,-39,0,2.459998,2.459998,22.66033,1,1,45,0.022222222222222223,1.009999175,0.452304508245,3,1,6
190406,1,2,1,2.659998,9.120019,16.56019,2,2,17,1.0588235294117647,0.5512610625,0.733490118255,2,18,19
190406,0,-15,1,3.239998,4.279997,11.72008,3,1,20,0.05,0.679999333333,0.20712294658,3,1,5
190406,2,-4,2,1.799999,5.919995,21.68031,4,1,27,0.18518518518518517,0.552390085714,0.57171889458,3,5,23
190406,1,1,3,1.599999,17.72021,41.10075,5,5,42,0.5952380952380952,0.4373057,1.20180667311,3,25,43
